Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2017,5,PARIS LYON,NICE VILLE,343.9663462,214,6,21,19.23809524,2.028846154,,64,35.640625,14.27403846,heurt d’une personne par le 6174 aux Arcs-Draguignan.,0.254237288,0.237288136,0.338983051,0.13559322,0.033898305,0,64,35.6182292,24,11,2017-05,25.42372881,23.72881356,33.89830508,13.55932203,3.389830508,0
2017,5,PARIS LYON,PERPIGNAN,307.0981595,164,1,13,28.23076923,2.300613497,,23,71.17391304,10.87730061,grue et arbre tombés sur les voies à Villeneuve-lès-Maguelone.,0.347826087,0.347826087,0.173913043,0.130434783,0,0,23,71.157971,15,5,2017-05,34.7826087,34.7826087,17.39130435,13.04347826,0,0
2017,5,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.8947368,438,1,43,13.11627907,1.949656751,,57,23.19298246,3.974828375,,0.183673469,0.346938776,0.306122449,0.102040816,0.020408163,0.040816327,34,30.6740196,7,3,2017-05,18.36734694,34.69387755,30.6122449,10.20408163,2.040816327,4.081632653
2017,5,PARIS MONTPARNASSE,LE MANS,59.50471698,426,2,37,15.08108108,1.311320755,,68,14.73529412,2.337264151,,0.175,0.275,0.125,0.375,0.05,0,22,27.2795455,6,0,2017-05,17.5,27.5,12.5,37.5,5,0
2017,5,RENNES,PARIS MONTPARNASSE,137.1814882,551,0,34,21,1.676950998,,60,28.63333333,3.154264973,,0.25,0.576923077,0.096153846,0.057692308,0.019230769,0,38,38.2245614,18,7,2017-05,25,57.69230769,9.615384615,5.769230769,1.923076923,0
2017,4,REIMS,PARIS EST,46.89,203,3,20,14.6,2.14,,23,36.34782609,3.88,24/4 colis suspects à Marne et Roissy,0.476190476,0.142857143,0.142857143,0.19047619,0,0.047619048,15,51.1011111,9,4,2017-04,47.61904762,14.28571429,14.28571429,19.04761905,0,4.761904762
2017,4,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.39267016,191,0,9,14.22222222,0.712041885,,26,11.38461538,1.942408377,,0.095238095,0.238095238,0.476190476,0.19047619,0,0,7,19.7714286,0,0,2017-04,9.523809524,23.80952381,47.61904762,19.04761905,0,0
2017,4,PARIS NORD,DOUAI,66.47179487,196,1,8,14.625,0.707692308,,21,11.14285714,1.38974359,"Deux évènements marquants : le 12/04 avec câbles arrachés à Fresnoy et 24/04 avec heurt d'un chevreuil à Combles.
Conséquences des travaux LN3 avec équilibres courts à PNO",0.2,0,0.266666667,0.4,0.133333333,0,3,25.1388889,1,0,2017-04,20,0,26.66666667,40,13.33333333,0
2017,4,LYON PART DIEU,MARSEILLE ST CHARLES,106.6516393,491,3,111,21.87387387,5.799180328,,115,32.45217391,9.37704918,perte de la telecommande sur LGV au PRS du Creusot,0.336538462,0.221153846,0.240384615,0.086538462,0.057692308,0.057692308,91,37.9688645,39,11,2017-04,33.65384615,22.11538462,24.03846154,8.653846154,5.769230769,5.769230769
2017,4,LYON PART DIEU,MONTPELLIER,111.2049689,325,3,75,14.52,4.360248447,,60,31.58333333,6.440993789,,0.296296296,0.203703704,0.240740741,0.166666667,0.037037037,0.055555556,40,41.46,23,10,2017-04,29.62962963,20.37037037,24.07407407,16.66666667,3.703703704,5.555555556
2017,4,PARIS LYON,ITALIE,436.4719101,89,0,11,25.54545455,3.382022472,,16,53.125,8.101123596,,0.266666667,0,0.333333333,0.4,0,0,16,53,9,4,2017-04,26.66666667,0,33.33333333,40,0,0
2017,9,NANTES,STRASBOURG,301.975,40,0,2,12.36666667,1.5275,,6,24.50277778,4.664166667,,0.333333333,0.333333333,0,0.333333333,0,0,6,24.50277778,2,0,2017-09,33.33333333,33.33333333,0,33.33333333,0,0
2017,8,PARIS EST,METZ,87.90939597,299,1,22,13.80681818,1.138478747,,30,17.18666667,1.96935123,,0.333333333,0.222222222,0.055555556,0.277777778,0.111111111,0,17,24.19411765,3,0,2017-08,33.33333333,22.22222222,5.555555556,27.77777778,11.11111111,0
2017,8,MONTPELLIER,PARIS LYON,205.521197,401,0,120,18.12597222,6.006982544,,128,30.92330729,11.40394846,"décontrôle de l’aiguille à Valence + dérangement de zone à Mâcon-TGV + bris de barrière à Chandieu-Toussieu + raté d’ouverture d’un PN à Vic-Mireval, près de Montpellier + problème caténaire sur la LGV entre Marolles et le Chatelet",0.217391304,0.313043478,0.269565217,0.139130435,0.017391304,0.043478261,102,35.70065359,44,11,2017-08,21.73913043,31.30434783,26.95652174,13.91304348,1.739130435,4.347826087
2017,8,TOULOUSE MATABIAU,PARIS MONTPARNASSE,259.7513228,191,2,9,16.80925926,0.842504409,,23,29.15362319,5.931128748,,0.230769231,0.307692308,0.076923077,0.230769231,0.076923077,0.076923077,23,29.15362319,8,1,2017-08,23.07692308,30.76923077,7.692307692,23.07692308,7.692307692,7.692307692
2017,8,PARIS MONTPARNASSE,TOURS,73.0130719,155,2,12,15.32083333,1.322004357,,36,11.0287037,3.225490196,"Ce mois-ci l'OD à été touchée par: 
le 1er: Dérangement du poste de Vanves (111 TGV ; 2518')
le 1er: Heurt d'un animal sur LGV à St Léger (23 TGV ; 1340')
le 5: Avarie Matériel au départ de Paris Montparnasse (18 TGV ; 474')
le 12: Dérangement de signalisation sur LGV à Loire (19 TGV ; 770')",0.1,0.05,0.25,0.55,0.05,0,6,26.19166667,3,0,2017-08,10,5,25,55,5,0
2017,8,PARIS LYON,LAUSANNE,218.6889269,147,1,14,17.25952381,1.470091324,,15,28.74666667,4.369863014,,0.266666667,0.4,0.133333333,0.2,0,0,13,31.4,6,0,2017-08,26.66666667,40,13.33333333,20,0,0
2017,2,NIMES,PARIS LYON,176.0216049,327,3,67,23.79726368,5.61867284,,44,44.41212121,4.983693416,heurt d'une personne à Maisons-Alfort + accident de personne à Paris-Bercy + 2 dérangements de signalisation + 1 dérangement de zone,0.5,0.166666667,0.166666667,0.166666667,0,0,37,50.2954955,18,9,2017-02,50,16.66666667,16.66666667,16.66666667,0,0
2017,2,LYON PART DIEU,MONTPELLIER,111.1798107,321,4,61,14.65546448,3.740956887,,52,32.83910256,6.259884332,,0.319148936,0.255319149,0.170212766,0.127659574,0.063829787,0.063829787,33,44.91060606,14,6,2017-02,31.91489362,25.53191489,17.0212766,12.76595745,6.382978723,6.382978723
2017,2,STRASBOURG,NANTES,306.4571429,36,1,2,7.441666667,0.491904762,,4,46.45416667,7.612857143,"Dérangement d'installation vers Angers (06/02)                                               Dérangement de sémaphore à Sablé (19/02)                                                           Alerte détecteur de rocher entre Nantes et Ancenis (20/02)                           Bagage abandonné sur la rame de queue, intervention Marne (24/02)           Suite à avarie matériel, le train est limité Roissy (27/02)",0.5,0.5,0,0,0,0,4,46.45416667,1,1,2017-02,50,50,0,0,0,0
2017,2,PARIS EST,STUTTGART,174.7942402,136,0,8,15.85208333,1.14375,,21,19.99206349,5.532107843,,0.294117647,0.235294118,0.294117647,0.117647059,0.058823529,0,11,27.22575758,2,0,2017-02,29.41176471,23.52941176,29.41176471,11.76470588,5.882352941,0
2019,3,PARIS MONTPARNASSE,LE MANS,57.25714286,433,13,56,8.319345238,0.738730159,,64,18.72083333,2.600753968,,0.325581395,0.255813953,0.162790698,0.186046512,0.069767442,0,21,2.600753968,9,5,2019-03,32.55813953,25.58139535,16.27906977,18.60465116,6.976744186,0
2019,3,PARIS EST,REIMS,46,215,2,29,17.68563218,2.183176839,,25,26.50866667,3.510093897,,0.090909091,0.272727273,0.136363636,0.272727273,0.181818182,0.045454545,12,3.510093897,6,4,2019-03,9.090909091,27.27272727,13.63636364,27.27272727,18.18181818,4.545454545
2019,3,PARIS MONTPARNASSE,TOURS,72.63586957,186,2,20,16.615,1.319836957,,31,20.67204301,4.511141304,,0.352941176,0.294117647,0,0.352941176,0,0,9,4.511141304,5,1,2019-03,35.29411765,29.41176471,0,35.29411765,0,0
2019,4,ANGOULEME,PARIS MONTPARNASSE,124.8489209,278,0,143,5.014219114,2.632853717,,30,24.43444444,3.930635492,,0.16,0.24,0.24,0.28,0.04,0.04,19,3.930635492,7,1,2019-04,16,24,24,28,4,4
2019,4,PARIS MONTPARNASSE,ST MALO,162.2795699,96,3,36,19.93240741,7.59874552,,4,28.02083333,0.66953405,,0.25,0.25,0.25,0.25,0,0,3,0.66953405,1,1,2019-04,25,25,25,25,0,0
2019,4,METZ,PARIS EST,85.88552189,303,6,128,7.031640625,3.116105499,,63,17.18253968,4.198709315,"Très nombreux retards CFL  
1 mise à quai tardive causant 5 min de retard 
1 accident de personne le 04/04 pour 13 min
Quelques incidents (caténaire (23 min), rail cassé, chantier de production (15 min)) 
1 difficulté d’accroche le 21/04 à Mz
Obstacle sur les voies le 23/04 pour 37 min de retard
Restitution tardive de travaux le 24/04 pour 11 min 
4 Non-respect marche tracée pour un retard moyen de 6 min",0.173076923,0.230769231,0.423076923,0.153846154,0,0.019230769,17,4.198709315,4,2,2019-04,17.30769231,23.07692308,42.30769231,15.38461538,0,1.923076923
2019,4,REIMS,PARIS EST,46.54639175,196,2,21,7.622222222,0.455154639,,14,17.25,2.080670103,,0,0.333333333,0.333333333,0.333333333,0,0,5,2.080670103,1,1,2019-04,0,33.33333333,33.33333333,33.33333333,0,0
2019,4,LYON PART DIEU,MARNE LA VALLEE,109.6008584,238,5,139,10.04364508,6.06316166,,41,28.53739837,5.201716738,,0.2,0.15,0.35,0.175,0.1,0.025,33,5.201716738,11,3,2019-04,20,15,35,17.5,10,2.5
2019,4,NICE VILLE,PARIS LYON,355.6107784,170,3,90,3.792407407,2.014570858,,19,38.15175439,4.005688623,,0.117647059,0.235294118,0.294117647,0.235294118,0.058823529,0.058823529,19,4.005688623,8,3,2019-04,11.76470588,23.52941176,29.41176471,23.52941176,5.882352941,5.882352941
2019,4,MACON LOCHE,PARIS LYON,100.0648649,187,2,153,6.717538126,5.58981982,,13,27.65641026,2.348918919,,0,0.166666667,0.5,0,0.25,0.083333333,10,2.348918919,3,2,2019-04,0,16.66666667,50,0,25,8.333333333
2018,11,LYON PART DIEU,RENNES,236.5888889,93,3,71,10.0213615,8.009444444,,19,42.2245614,11.03703704,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 5 : un choc anormal sur la ligne à grande vitesse Atlantique (29 TGV retardés pour 746 minutes perdues), 
- le 7 : le heurt d'un animal sur la ligne à grande vitesse Bretgane-Pays de la Loire (23 TGV retardés pour 713 minutes perdues), 
- le 8 : la panne d'un TGV sur la ligne à grande vitesse Sud-Est (8 TGV retardés pour 584 minutes perdues),  
- le 14 : la panne d'un TGV sur la ligne à grande vitesse Atlantique (23 TGV retardés pour 319 minutes perdues), 
- le 22 : un dérangement d'installation à Dollon (17 TGV retardés pour 187 minutes perdues), 
- le 24 : des dérangements d'installation et de passages à niveau dû à des actes de malveillance vers Le Mans (9 TGV retardés pour 193 minutes perdues),
- le 27 : un arrachement caténaire par un TER avant Le Mans (16 TGV retardés pour 337 minutes perdues),
- le 30 : un incident caténaire sur la ligne à grande vitesse Atlantique (40 TGV pour 1041 minutes perdues) et l'incendie d'un camion citerne avec un risque d'explosion à proximité de la ligne à grande vitesse Atlantique (25 TGV retardés pour 829 minutes perdues).",0.105263158,0.210526316,0.263157895,0.368421053,0,0.052631579,19,11.03703704,10,4,2018-11,10.52631579,21.05263158,26.31578947,36.84210526,0,5.263157895
2018,11,PARIS LYON,AVIGNON TGV,160.6625,482,2,69,16.99299517,2.042291667,,79,34.94556962,6.6825,,0.205128205,0.205128205,0.217948718,0.333333333,0.038461538,0,61,6.6825,36,13,2018-11,20.51282051,20.51282051,21.79487179,33.33333333,3.846153846,0
2018,11,NIMES,PARIS LYON,176.513245,307,5,200,11.86633333,7.956181015,,87,35.32088123,10.71539735,,0.367816092,0.356321839,0.137931034,0.057471264,0.034482759,0.045977011,65,10.71539735,39,15,2018-11,36.7816092,35.63218391,13.79310345,5.747126437,3.448275862,4.597701149
2018,10,LAVAL,PARIS MONTPARNASSE,93.54166667,193,1,93,6.169354839,3.045486111,,27,21.64753086,4.3875,,0.142857143,0.380952381,0.238095238,0.142857143,0,0.095238095,13,4.3875,4,2,2018-10,14.28571429,38.0952381,23.80952381,14.28571429,0,9.523809524
2018,10,NANCY,PARIS EST,93.1559322,296,1,78,8.581623932,2.328474576,,43,21.87868217,3.740169492,,0.105263158,0.131578947,0.315789474,0.289473684,0.105263158,0.052631579,19,3.740169492,13,2,2018-10,10.52631579,13.15789474,31.57894737,28.94736842,10.52631579,5.263157895
2018,10,PARIS VAUGIRARD,RENNES,124,29,0,6,3.994444444,0.345402299,,3,17.90555556,3.367241379,,0,0.333333333,0.333333333,0.333333333,0,0,2,3.367241379,0,0,2018-10,0,33.33333333,33.33333333,33.33333333,0,0
2018,10,TOURCOING,MARSEILLE ST CHARLES,305.1428571,28,0,1,5,0.178571429,,,,1.929166667,,,,,,,,0,1.929166667,0,0,2018-10,,,,,,
2018,10,PARIS LYON,AIX EN PROVENCE TGV,182.7627119,414,1,58,20.37614943,2.531598063,,64,42.32083333,8.249192898,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.234375,0.265625,0.078125,0.359375,0.0625,0,64,8.249192898,31,14,2018-10,23.4375,26.5625,7.8125,35.9375,6.25,0
2018,10,TOULON,PARIS LYON,238.2844828,235,3,121,10.5815427,5.601939655,,50,45.126,10.80998563,"2 accidents de personne, 2 LTV impactantes Lapeyrouse et Venissieux, 3 incidents marériel important sur LN1, 3 dérangements (aiguillage et caténaire) sur LN1, une alerte vent violent à lapalud",0.24,0.28,0.28,0.2,0,0,50,10.80998563,29,8,2018-10,24,28,28,20,0,0
2018,10,ITALIE,PARIS LYON,439.1489362,95,1,87,4.275862069,3.978723404,,32,42.3890625,18.11400709,,0.161290323,0.193548387,0.387096774,0.193548387,0.032258065,0.032258065,32,18.11400709,11,4,2018-10,16.12903226,19.35483871,38.70967742,19.35483871,3.225806452,3.225806452
2019,2,PARIS MONTPARNASSE,TOULOUSE MATABIAU,260.4233129,163,0,14,10.87619048,0.612985685,,7,30.07142857,0.446625767,,0.428571429,0.285714286,0.142857143,0.142857143,0,0,7,0.446625767,3,0,2019-02,42.85714286,28.57142857,14.28571429,14.28571429,0,0
2019,2,PARIS LYON,DIJON VILLE,98.60096154,419,3,53,35.64056604,4.206730769,,39,76.88846154,5.774198718,"Pointe neige fort trafic dans les Alpes, accident de personne",0.076923077,0.512820513,0.102564103,0.307692308,0,0,32,5.774198718,29,17,2019-02,7.692307692,51.28205128,10.25641026,30.76923077,0,0
2019,2,METZ,PARIS EST,89.29151292,277,6,121,10.54352617,4.768265683,,54,24.42006173,5.035608856,,0.176470588,0.176470588,0.431372549,0.176470588,0.019607843,0.019607843,30,5.035608856,16,4,2019-02,17.64705882,17.64705882,43.1372549,17.64705882,1.960784314,1.960784314
2019,2,MARSEILLE ST CHARLES,PARIS LYON,202.6726457,452,6,145,14.89183908,4.714200299,,49,70.21462585,8.227653214,Accidents de personne,0.163265306,0.428571429,0.102040816,0.163265306,0.12244898,0.020408163,49,8.227653214,28,14,2019-02,16.32653061,42.85714286,10.20408163,16.32653061,12.24489796,2.040816327
2019,2,MONTPELLIER,PARIS LYON,209.3655914,282,3,110,10.54818182,4.209498208,,31,65.15806452,6.93572282,Accidents de personne,0.096774194,0.451612903,0.290322581,0.096774194,0.032258065,0.032258065,31,6.93572282,16,8,2019-02,9.677419355,45.16129032,29.03225806,9.677419355,3.225806452,3.225806452
2019,2,PARIS EST,FRANCFORT,222.2412587,152,9,22,17.40681818,2.623659674,,26,41.83589744,10.95128205,,0.105263158,0.263157895,0.263157895,0.315789474,0,0.052631579,25,10.95128205,16,4,2019-02,10.52631579,26.31578947,26.31578947,31.57894737,0,5.263157895
2019,2,FRANCFORT,PARIS EST,218.7935374,155,8,47,10.00921986,3.364852608,,24,44.72986111,8.142630385,,0.25,0.125,0.208333333,0.333333333,0.083333333,0,22,8.142630385,9,5,2019-02,25,12.5,20.83333333,33.33333333,8.333333333,0
2019,2,PARIS LYON,ITALIE,430.7142857,85,1,7,27.91428571,1.89781746,,12,86.625,11.0297619,,0.2,0.4,0.4,0,0,0,12,11.0297619,9,3,2019-02,20,40,40,0,0,0
2018,8,LYON PART DIEU,RENNES,235.1954023,88,1,65,10.69692308,8.084482759,,27,39.53271605,14.55977011,"Ce mois-ci, l'OD a été touchée par les incidents suivants :
- le 2 : une restitution tardive de travaux sur la ligne à grande vitesse Atlantique (10 TGV retardés pour 108 minutes perdues), 
- le 3 : un choc anormal dans le tunnel de Massy (71 TGV retardés pour 2549 minutes perdues) et un dérangement d'installation à Monts (18 TGV retardés pour 181 minutes perdues), 
- le 7 : une personne dans les voies à Massy TGV (10 TGV retardés pour 234 minutes perdues). 
- le 17 : une déformation de la voie  à Chemin d'Anthony, près de Massy (45 TGV retardés pour 1014 minutes perdues),
- le 19 : une restitution tardive de travaux (renouvellement des appareils de voies) sur la ligne à grande vitesse Atlantique (22 TGV retardés pour 760 minutes perdues), 
- le 21 : un rail cassé à Pont de Rungis en Ile de France (10 TGV retardés pour 123 minutes perdues),
- le 31 : défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique (41 TGV retardés pour 621 minutes perdues).",0.185185185,0.111111111,0.148148148,0.407407407,0.111111111,0.037037037,27,14.55977011,10,4,2018-08,18.51851852,11.11111111,14.81481481,40.74074074,11.11111111,3.703703704
2018,7,LILLE,LYON PART DIEU,188.6050955,326,12,176,8.410416667,4.754087049,,90,30.51074074,10.88301486,"le domaine « extérieur infra » pour l’irrégularité a atteint un sommet avec quasiment 7 points, on relève deux accidents de personne en début de mois : d’une part sur le secteur Nord à Hattencourt (mercredi 04) et le secteur Sud est à Lyon Part Dieu (jeudi 05) d’autre part. Pour l’évènement d’Hattencourt avec l’Eurostar 9031, la circulation normale des trains a repris après 05h30 d’interruption totale. Pour ce même domaine côté infra il s’agit de multiples causes d’incendies ou orages violents dans le Sud Est.
Les causes dérangements sont aussi nombreuses (4,7%) , avec en évènements marquants les défauts de géométrie de voie (passage rame contrôle IRIS) et surtout les dérangements d’installations de signalisation (zones, aiguilles, etc.).
Le Matériel prend une part importante pour l’irrégularité avec 5,2 points. Plusieurs fois le motif « tension parc » a été relevé avec des retards plus ou moins importants, voire des suppressions de trains. Les chantiers du Landy et Forest ont peiné à servir le plan de transport journalier. Les « soins engins » représentent la dominante des causes : application guide de dépannage avec ou sans  l’appui du PAC (Pôle d’appui conduite), incidents du frein, insuffisance traction, disjoncteurs défaillants, incidents portes, climatisations hs, détections alarmes incendie,…",0.234042553,0.14893617,0.234042553,0.234042553,0.106382979,0.042553191,65,10.88301486,29,8,2018-07,23.40425532,14.89361702,23.40425532,23.40425532,10.63829787,4.255319149
2018,7,PARIS LYON,MONTPELLIER,208.8515406,360,3,111,22.81846847,6.852567694,,103,48.8987055,15.10774977,"•heurt d’une personne par le TGV 6839 à Montpellier : 12 TGV retardés pour 1009 min, 8 TGV de l’axe perdus à 5’.",0.178217822,0.217821782,0.118811881,0.445544554,0.03960396,0,103,15.10774977,65,21,2018-07,17.82178218,21.78217822,11.88118812,44.55445545,3.96039604,0
2018,7,DUNKERQUE,PARIS NORD,116.4369748,244,6,12,23.16666667,1.212184874,,38,37.60482456,7.710364146,,0.222222222,0.305555556,0.222222222,0.111111111,0.083333333,0.055555556,23,7.710364146,13,7,2018-07,22.22222222,30.55555556,22.22222222,11.11111111,8.333333333,5.555555556
2018,8,PARIS EST,REIMS,45.96190476,215,5,39,8.907264957,1.533492063,,23,19.27028986,2.534920635,,0.095238095,0.238095238,0.047619048,0.428571429,0.19047619,0,10,2.534920635,3,1,2018-08,9.523809524,23.80952381,4.761904762,42.85714286,19.04761905,0
2018,7,ARRAS,PARIS NORD,51.07807808,349,16,143,7.817132867,3.528128128,,102,20.41405229,7.021621622,"le domaine « extérieur infra » pour l’irrégularité a atteint un sommet avec quasiment 7 points, on relève deux accidents de personne en début de mois : d’une part sur le secteur Nord à Hattencourt (mercredi 04) et le secteur Sud est à Lyon Part Dieu (jeudi 05) d’autre part. Pour l’évènement d’Hattencourt avec l’Eurostar 9031, la circulation normale des trains a repris après 05h30 d’interruption totale. Pour ce même domaine côté infra il s’agit de multiples causes d’incendies ou orages violents dans le Sud Est.
Les causes dérangements sont aussi nombreuses (4,7%) , avec en évènements marquants les défauts de géométrie de voie (passage rame contrôle IRIS) et surtout les dérangements d’installations de signalisation (zones, aiguilles, etc.).
Le Matériel prend une part importante pour l’irrégularité avec 5,2 points. Plusieurs fois le motif « tension parc » a été relevé avec des retards plus ou moins importants, voire des suppressions de trains. Les chantiers du Landy et Forest ont peiné à servir le plan de transport journalier. Les « soins engins » représentent la dominante des causes : application guide de dépannage avec ou sans  l’appui du PAC (Pôle d’appui conduite), incidents du frein, insuffisance traction, disjoncteurs défaillants, incidents portes, climatisations hs, détections alarmes incendie,… 
Accident de personne €* sur LGV Nord à Hattencourt : 49 tgv concernés et 4 rames d'attente
Déraillement locotracteur à Goussainville : 5 tgv concernés
Heurt morceau de bois du 999018 rame 226 à Sainghin : 14 tgv concernés.",0.093023256,0.279069767,0.476744186,0.104651163,0.034883721,0.011627907,32,7.021621622,19,7,2018-07,9.302325581,27.90697674,47.6744186,10.46511628,3.488372093,1.162790698
